year,state,county,county_code,state_code,units_of_measure,Air.Quality.Index,AQI,pollutant,arithmetic_mean
1972,Utah,Utah,49,49,Parts per million,Good,28,CO,2.365157
1972,Utah,Utah,49,49,Parts per billion,Good,28,SO2,4.720478
1972,Utah,Weber,57,49,Parts per million,Good,41,CO,3.611378
1972,Utah,Weber,57,49,Parts per billion,Good,41,SO2,6.6973535
1973,Utah,Salt Lake,35,49,Parts per million,Unhealthy,188,CO,1.810339
1973,Utah,Salt Lake,35,49,Parts per billion,Unhealthy,188,NO2,86.434783
1973,Utah,Salt Lake,35,49,Parts per billion,Unhealthy,188,SO2,73.36409523076924
1973,Utah,Utah,49,49,Parts per million,Good,20,CO,1.678169
1973,Utah,Utah,49,49,Parts per billion,Good,20,SO2,1.368571
1973,Utah,Weber,57,49,Parts per million,Good,37,CO,3.248759
1973,Utah,Weber,57,49,Parts per billion,Good,37,SO2,4.0412775
1974,Utah,Davis,11,49,Parts per million,Good,47,CO,2.142117
1974,Utah,Davis,11,49,Parts per billion,Good,47,NO2,49.195402
1974,Utah,Davis,11,49,Parts per billion,Good,47,SO2,7.71129
1974,Utah,Emery,15,49,Parts per billion,Good,5,SO2,2.773684
1974,Utah,Salt Lake,35,49,Parts per million,Unhealthy,154,CO,1.7335075
1974,Utah,Salt Lake,35,49,Parts per billion,Unhealthy,154,NO2,85.718448
1974,Utah,Salt Lake,35,49,Parts per million,Unhealthy,154,Ozone,0.09577
1974,Utah,Salt Lake,35,49,Parts per billion,Unhealthy,154,SO2,62.73514706666667
1974,Utah,Uintah,47,49,Parts per million,Good,27,CO,0.9918203333333332
1974,Utah,Uintah,47,49,Parts per billion,Good,27,NO2,8.125
1974,Utah,Uintah,47,49,Parts per billion,Good,27,SO2,1.3459596
1974,Utah,Utah,49,49,Parts per million,Unhealthy for Sensitive Groups,131,CO,2.21808
1974,Utah,Utah,49,49,Parts per billion,Unhealthy for Sensitive Groups,131,NO2,259.166667
1974,Utah,Utah,49,49,Parts per billion,Unhealthy for Sensitive Groups,131,SO2,1.5700375
1974,Utah,Weber,57,49,Parts per million,Unhealthy for Sensitive Groups,134,CO,2.984415
1974,Utah,Weber,57,49,Parts per billion,Unhealthy for Sensitive Groups,134,NO2,164.39294249999998
1974,Utah,Weber,57,49,Parts per billion,Unhealthy for Sensitive Groups,134,SO2,2.9660165000000003
1975,Utah,Carbon,7,49,Parts per billion,Good,2,SO2,1.293478
1975,Utah,Davis,11,49,Parts per million,Good,48,CO,2.499119
1975,Utah,Davis,11,49,Parts per billion,Good,48,NO2,50.47138
1975,Utah,Davis,11,49,Parts per million,Good,48,Ozone,0.069017
1975,Utah,Davis,11,49,Parts per billion,Good,48,SO2,8.811724
1975,Utah,Emery,15,49,Parts per billion,Good,2,SO2,0.692667
1975,Utah,Iron,21,49,Parts per billion,Good,30,SO2,21.426316
1975,Utah,Kane,25,49,Parts per billion,Good,2,SO2,0.646121
1975,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,128,CO,1.8872085
1975,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,128,NO2,49.97752766666667
1975,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,128,Ozone,0.08095175
1975,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,128,SO2,49.09244392857143
1975,Utah,Tooele,45,49,Parts per billion,Good,43,SO2,29.837013
1975,Utah,Uintah,47,49,Parts per million,Good,10,CO,0.198738
1975,Utah,Uintah,47,49,Parts per billion,Good,10,NO2,6.624950999999999
1975,Utah,Uintah,47,49,Parts per million,Good,10,Ozone,0.05744166666666667
1975,Utah,Uintah,47,49,Parts per billion,Good,10,SO2,1.08867475
1975,Utah,Utah,49,49,Parts per million,Good,49,CO,1.61554
1975,Utah,Utah,49,49,Parts per billion,Good,49,NO2,40.605872
1975,Utah,Utah,49,49,Parts per million,Good,49,Ozone,0.052826
1975,Utah,Utah,49,49,Parts per billion,Good,49,SO2,3.378500666666667
1975,Utah,Weber,57,49,Parts per million,Good,48,CO,3.746252
1975,Utah,Weber,57,49,Parts per billion,Good,48,NO2,49.971731
1975,Utah,Weber,57,49,Parts per million,Good,48,Ozone,0.076149
1975,Utah,Weber,57,49,Parts per billion,Good,48,SO2,6.989221000000001
1976,Utah,Carbon,7,49,Parts per billion,Good,2,SO2,1.422561
1976,Utah,Davis,11,49,Parts per million,Moderate,55,CO,2.441814
1976,Utah,Davis,11,49,Parts per billion,Moderate,55,NO2,57.344633
1976,Utah,Davis,11,49,Parts per million,Moderate,55,Ozone,0.058849
1976,Utah,Davis,11,49,Parts per billion,Moderate,55,SO2,9.98244
1976,Utah,Emery,15,49,Parts per billion,Good,0,SO2,0.178754
1976,Utah,Iron,21,49,Parts per billion,Good,46,SO2,32.368571
1976,Utah,Kane,25,49,Parts per billion,Good,0,SO2,0.2755475
1976,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,110,CO,2.0359455
1976,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,110,NO2,53.63296066666667
1976,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,110,Ozone,0.0599312
1976,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,110,SO2,51.49208
1976,Utah,Tooele,45,49,Parts per billion,Good,45,SO2,30.651563
1976,Utah,Uintah,47,49,Parts per million,Good,11,CO,0.17210633333333333
1976,Utah,Uintah,47,49,Parts per billion,Good,11,NO2,6.098190333333333
1976,Utah,Uintah,47,49,Parts per million,Good,11,Ozone,0.046228
1976,Utah,Uintah,47,49,Parts per billion,Good,11,SO2,1.037604625
1976,Utah,Utah,49,49,Parts per million,Moderate,56,CO,2.1297455
1976,Utah,Utah,49,49,Parts per billion,Moderate,56,NO2,42.414263
1976,Utah,Utah,49,49,Parts per million,Moderate,56,Ozone,0.042167
1976,Utah,Utah,49,49,Parts per billion,Moderate,56,SO2,2.059371
1976,Utah,Weber,57,49,Parts per million,Moderate,54,CO,3.242335
1976,Utah,Weber,57,49,Parts per billion,Moderate,54,NO2,55.037198
1976,Utah,Weber,57,49,Parts per million,Moderate,54,Ozone,0.074714
1976,Utah,Weber,57,49,Parts per billion,Moderate,54,SO2,4.587742
1977,Utah,Carbon,7,49,Parts per billion,Good,9,SO2,4.3925265
1977,Utah,Davis,11,49,Parts per million,Good,50,CO,1.727381
1977,Utah,Davis,11,49,Parts per billion,Good,50,NO2,52.438356
1977,Utah,Davis,11,49,Parts per million,Good,50,Ozone,0.05723
1977,Utah,Davis,11,49,Parts per billion,Good,50,SO2,12.086624
1977,Utah,Emery,15,49,Parts per billion,Good,17,NO2,15.1036585
1977,Utah,Emery,15,49,Parts per billion,Good,17,SO2,0.1411285
1977,Utah,Iron,21,49,Parts per billion,Good,36,SO2,24.826984
1977,Utah,Kane,25,49,Parts per billion,Good,2,NO2,1.75
1977,Utah,Kane,25,49,Parts per billion,Good,2,SO2,0.689655
1977,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,130,CO,1.7967915
1977,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,130,NO2,59.44822033333333
1977,Utah,Salt Lake,35,49,Parts per million,Unhealthy for Sensitive Groups,130,Ozone,0.061217
1977,Utah,Salt Lake,35,49,Parts per billion,Unhealthy for Sensitive Groups,130,SO2,55.749427375
1977,Utah,Tooele,45,49,Parts per billion,Good,23,SO2,16.078947
1977,Utah,Uintah,47,49,Parts per million,Good,22,CO,0.246389
1977,Utah,Uintah,47,49,Parts per billion,Good,22,NO2,12.388889
1977,Utah,Uintah,47,49,Parts per billion,Good,22,SO2,0.3942765
1977,Utah,Utah,49,49,Parts per million,Good,45,CO,1.8062255
1977,Utah,Utah,49,49,Parts per billion,Good,45,NO2,37.7731265
1977,Utah,Utah,49,49,Parts per million,Good,45,Ozone,0.053143
1977,Utah,Utah,49,49,Parts per billion,Good,45,SO2,3.2806770000000003
1977,Utah,Washington,53,49,Parts per billion,Good,9,NO2,8.54251
1977,Utah,Washington,53,49,Parts per billion,Good,9,SO2,0.018455
1977,Utah,Weber,57,49,Parts per million,Moderate,54,CO,2.565052
1977,Utah,Weber,57,49,Parts per billion,Moderate,54,NO2,56.493902
1977,Utah,Weber,57,49,Parts per million,Moderate,54,Ozone,0.058391
1977,Utah,Weber,57,49,Parts per billion,Moderate,54,SO2,3.331285
1978,Utah,Carbon,7,49,Parts per billion,Good,6,SO2,3.546445
1978,Utah,Davis,11,49,Parts per million,Good,46,CO,1.074181
1978,Utah,Davis,11,49,Parts per billion,Good,46,NO2,47.71875
1978,Utah,Davis,11,49,Parts per million,Good,46,Ozone,0.07366
1978,Utah,Davis,11,49,Parts per billion,Good,46,SO2,6.651039
1978,Utah,Emery,15,49,Parts per billion,Good,20,NO2,17.57755866666667
1978,Utah,Emery,15,49,Parts per billion,Good,20,SO2,0.8878786666666667
1978,Utah,Iron,21,49,Parts per billion,Good,35,SO2,24.026531
1978,Utah,Juab,23,49,Parts per billion,Good,11,NO2,10.701754
1978,Utah,Juab,23,49,Parts per billion,Good,11,SO2,0.017647
1978,Utah,Kane,25,49,Parts per billion,Good,2,NO2,2.440945
1978,Utah,Kane,25,49,Parts per billion,Good,2,SO2,0.241935
1978,Utah,Millard,27,49,Parts per billion,Good,3,NO2,3.089431
1978,Utah,Millard,27,49,Parts per billion,Good,3,SO2,0.371812
1978,Utah,Salt Lake,35,49,Parts per million,Moderate,61,CO,2.33297
1978,Utah,Salt Lake,35,49,Parts per billion,Moderate,61,NO2,46.623831
1978,Utah,Salt Lake,35,49,Parts per million,Moderate,61,Ozone,0.071957
1978,Utah,Salt Lake,35,49,Parts per billion,Moderate,61,SO2,20.9989
1978,Utah,Tooele,45,49,Parts per billion,Good,10,SO2,6.541549
1978,Utah,Uintah,47,49,Parts per billion,Good,29,NO2,27.9166665
1978,Utah,Uintah,47,49,Parts per billion,Good,29,SO2,0.020939
1978,Utah,Utah,49,49,Parts per million,Good,41,CO,2.245699
1978,Utah,Utah,49,49,Parts per billion,Good,41,NO2,36.6225925
1978,Utah,Utah,49,49,Parts per million,Good,41,Ozone,0.065484
1978,Utah,Washington,53,49,Parts per billion,Good,7,NO2,7.297297
1978,Utah,Washington,53,49,Parts per billion,Good,7,SO2,0.016346
1978,Utah,Weber,57,49,Parts per million,Good,49,CO,1.728143
1978,Utah,Weber,57,49,Parts per billion,Good,49,NO2,50.666667
1978,Utah,Weber,57,49,Parts per million,Good,49,Ozone,0.074185
1978,Utah,Weber,57,49,Parts per billion,Good,49,SO2,0.721587
1971,Washington,Cowlitz,15,53,Parts per million,Good,30,CO,2.0801685
1971,Washington,Cowlitz,15,53,Parts per billion,Good,30,SO2,17.609589
1971,Washington,King,33,53,Parts per million,Moderate,55,CO,4.922784
1971,Washington,King,33,53,Parts per billion,Moderate,55,SO2,6.077999999999999
1971,Washington,Pierce,53,53,Parts per million,Good,41,CO,3.590886
1971,Washington,Pierce,53,53,Parts per billion,Good,41,SO2,12.90061375
1971,Washington,Skagit,57,53,Parts per billion,Good,30,SO2,8.8259224
1971,Washington,Snohomish,61,53,Parts per million,Good,29,CO,2.479047
1971,Washington,Spokane,63,53,Parts per million,Moderate,53,CO,3.7223035
1971,Washington,Spokane,63,53,Parts per billion,Moderate,53,SO2,17.5536945
1972,Washington,Clark,11,53,Parts per billion,Good,15,SO2,9.923684
1972,Washington,Cowlitz,15,53,Parts per million,Good,24,CO,1.7848945
1972,Washington,Cowlitz,15,53,Parts per billion,Good,24,SO2,10.833754
1972,Washington,King,33,53,Parts per million,Moderate,51,CO,3.305263
1972,Washington,King,33,53,Parts per billion,Moderate,51,SO2,9.989831666666666
1972,Washington,Pierce,53,53,Parts per million,Good,33,CO,2.737388
1972,Washington,Pierce,53,53,Parts per billion,Good,33,SO2,12.9024945
1972,Washington,Skagit,57,53,Parts per billion,Good,10,SO2,7.198291
1972,Washington,Snohomish,61,53,Parts per million,Good,23,CO,1.998092
1972,Washington,Snohomish,61,53,Parts per billion,Good,23,SO2,4.701563
1972,Washington,Spokane,63,53,Parts per million,Good,47,CO,2.909717
1972,Washington,Spokane,63,53,Parts per billion,Good,47,SO2,11.896763
1973,Washington,Asotin,3,53,Parts per billion,Good,49,SO2,34.191667
1973,Washington,Clark,11,53,Parts per billion,Good,19,SO2,12.519266
1973,Washington,Cowlitz,15,53,Parts per million,Good,19,CO,1.621376
1973,Washington,Cowlitz,15,53,Parts per billion,Good,19,SO2,4.969787
1973,Washington,Grays Harbor,27,53,Parts per billion,Good,23,SO2,15.907059
1973,Washington,King,33,53,Parts per million,Moderate,85,CO,5.185623
1973,Washington,King,33,53,Parts per million,Moderate,85,Ozone,0.018163
1973,Washington,King,33,53,Parts per billion,Moderate,85,SO2,12.666737
1973,Washington,Pierce,53,53,Parts per million,Good,43,CO,1.709379
1973,Washington,Pierce,53,53,Parts per billion,Good,43,SO2,13.93556275
1973,Washington,Skagit,57,53,Parts per billion,Good,26,SO2,10.339682666666668
1973,Washington,Snohomish,61,53,Parts per million,Good,22,CO,1.900093
1973,Washington,Snohomish,61,53,Parts per billion,Good,22,SO2,3.5664775
1973,Washington,Spokane,63,53,Parts per million,Moderate,54,CO,3.388372
1973,Washington,Spokane,63,53,Parts per billion,Moderate,54,SO2,14.797580333333332
1973,Washington,Stevens,65,53,Parts per billion,Good,36,SO2,25.085417
1973,Washington,Yakima,77,53,Parts per billion,Good,23,SO2,16.244898
1974,Washington,Asotin,3,53,Parts per billion,Good,10,SO2,6.921739
1974,Washington,Clallam,9,53,Parts per million,Good,49,Ozone,0.039802
1974,Washington,Clallam,9,53,Parts per billion,Good,49,SO2,33.674194
1974,Washington,Clark,11,53,Parts per million,Good,21,CO,1.83918
1974,Washington,Clark,11,53,Parts per million,Good,21,Ozone,0.037213
1974,Washington,Clark,11,53,Parts per billion,Good,21,SO2,11.0489325
1974,Washington,Cowlitz,15,53,Parts per billion,Good,16,SO2,10.787179
1974,Washington,Grays Harbor,27,53,Parts per billion,Good,25,SO2,16.622222
1974,Washington,King,33,53,Parts per million,Moderate,51,CO,3.6164482
1974,Washington,King,33,53,Parts per million,Moderate,51,Ozone,0.038021
1974,Washington,King,33,53,Parts per billion,Moderate,51,SO2,9.8304628
1974,Washington,Kitsap,35,53,Parts per billion,Good,3,SO2,1.662044
1974,Washington,Pierce,53,53,Parts per million,Good,33,CO,2.482973
1974,Washington,Pierce,53,53,Parts per million,Good,33,Ozone,0.02929966666666666
1974,Washington,Pierce,53,53,Parts per billion,Good,33,SO2,9.90696525
1974,Washington,Skagit,57,53,Parts per billion,Good,15,SO2,10.0489545
1974,Washington,Snohomish,61,53,Parts per million,Good,9,Ozone,0.0176
1974,Washington,Snohomish,61,53,Parts per billion,Good,9,SO2,4.4958095
1974,Washington,Spokane,63,53,Parts per million,Moderate,67,CO,4.1352969999999996
1974,Washington,Spokane,63,53,Parts per billion,Moderate,67,SO2,9.699390333333334
1974,Washington,Stevens,65,53,Parts per billion,Good,12,SO2,8.437255
1974,Washington,Whatcom,73,53,Parts per billion,Good,16,SO2,10.5733145
1974,Washington,Yakima,77,53,Parts per billion,Good,13,SO2,9.421311
1975,Washington,Asotin,3,53,Parts per billion,Good,23,SO2,15.536842
1975,Washington,Clallam,9,53,Parts per million,Good,23,Ozone,0.035391
1975,Washington,Clallam,9,53,Parts per billion,Good,23,SO2,15.829091
1975,Washington,Clark,11,53,Parts per million,Good,19,CO,1.615599
1975,Washington,Clark,11,53,Parts per million,Good,19,Ozone,0.038046
1975,Washington,Clark,11,53,Parts per billion,Good,19,SO2,6.8471505
1975,Washington,Cowlitz,15,53,Parts per billion,Good,22,SO2,14.974468
1975,Washington,King,33,53,Parts per million,Good,41,CO,2.8915764
1975,Washington,King,33,53,Parts per million,Good,41,Ozone,0.0273775
1975,Washington,King,33,53,Parts per billion,Good,41,SO2,7.694901714285714
1975,Washington,Kitsap,35,53,Parts per billion,Good,3,SO2,2.124358
1975,Washington,Pierce,53,53,Parts per million,Good,24,CO,2.08199
1975,Washington,Pierce,53,53,Parts per million,Good,24,Ozone,0.0383345
1975,Washington,Pierce,53,53,Parts per billion,Good,24,SO2,6.023263714285714
1975,Washington,Skagit,57,53,Parts per billion,Good,23,SO2,13.077930666666669
1975,Washington,Snohomish,61,53,Parts per billion,Good,10,SO2,6.488889
1975,Washington,Spokane,63,53,Parts per million,Moderate,57,CO,3.3622863333333335
1975,Washington,Spokane,63,53,Parts per million,Moderate,57,Ozone,0.040898
1975,Washington,Spokane,63,53,Parts per billion,Moderate,57,SO2,8.200074666666668
1975,Washington,Stevens,65,53,Parts per billion,Good,25,SO2,17.005882
1975,Washington,Whatcom,73,53,Parts per billion,Good,29,SO2,15.5350015
1975,Washington,Yakima,77,53,Parts per billion,Good,23,SO2,15.707143
1976,Washington,Asotin,3,53,Parts per billion,Good,22,SO2,14.966667
1976,Washington,Clallam,9,53,Parts per billion,Good,20,SO2,14.304762
1976,Washington,Clark,11,53,Parts per million,Good,18,CO,1.484611
1976,Washington,Clark,11,53,Parts per million,Good,18,Ozone,0.0257
1976,Washington,Clark,11,53,Parts per billion,Good,18,SO2,6.662295
1976,Washington,Cowlitz,15,53,Parts per billion,Good,25,SO2,16.742373
1976,Washington,Douglas,17,53,Parts per million,Good,0,Ozone,0.042555
1976,Washington,King,33,53,Parts per million,Good,46,CO,3.1717355
1976,Washington,King,33,53,Parts per million,Good,46,Ozone,0.02712333333333333
1976,Washington,King,33,53,Parts per billion,Good,46,SO2,5.2759168333333335
1976,Washington,Kitsap,35,53,Parts per billion,Good,6,SO2,2.9017205
1976,Washington,Pierce,53,53,Parts per million,Good,25,CO,2.202265
1976,Washington,Pierce,53,53,Parts per million,Good,25,Ozone,0.034481
1976,Washington,Pierce,53,53,Parts per billion,Good,25,SO2,7.858061833333333
1976,Washington,Skagit,57,53,Parts per billion,Good,19,SO2,9.9698425
1976,Washington,Snohomish,61,53,Parts per billion,Good,10,SO2,6.074674
1976,Washington,Spokane,63,53,Parts per million,Moderate,62,CO,3.5888812
1976,Washington,Spokane,63,53,Parts per million,Moderate,62,Ozone,0.035121
1976,Washington,Spokane,63,53,Parts per billion,Moderate,62,SO2,7.979318999999999
1976,Washington,Stevens,65,53,Parts per billion,Good,19,SO2,12.945238
1976,Washington,Whatcom,73,53,Parts per billion,Good,19,SO2,13.118033
1976,Washington,Yakima,77,53,Parts per billion,Good,19,SO2,13.155
1977,Washington,Asotin,3,53,Parts per billion,Good,28,SO2,19.088095
1977,Washington,Clallam,9,53,Parts per billion,Good,30,SO2,21.44386
1977,Washington,Clark,11,53,Parts per million,Good,18,CO,1.458106
1977,Washington,Clark,11,53,Parts per million,Good,18,Ozone,0.031458
1977,Washington,Clark,11,53,Parts per billion,Good,18,SO2,6.573142
1977,Washington,Cowlitz,15,53,Parts per billion,Good,29,SO2,20.18
1977,Washington,King,33,53,Parts per million,Good,46,CO,2.792278
1977,Washington,King,33,53,Parts per million,Good,46,Ozone,0.041449
1977,Washington,King,33,53,Parts per billion,Good,46,SO2,6.870023000000001
1977,Washington,Pierce,53,53,Parts per million,Good,28,CO,1.91328
1977,Washington,Pierce,53,53,Parts per million,Good,28,Ozone,0.0411025
1977,Washington,Pierce,53,53,Parts per billion,Good,28,SO2,9.069544166666669
1977,Washington,Skagit,57,53,Parts per billion,Good,18,SO2,11.657191
1977,Washington,Snohomish,61,53,Parts per billion,Good,10,SO2,7.016667
1977,Washington,Spokane,63,53,Parts per million,Moderate,52,CO,3.1052215
1977,Washington,Spokane,63,53,Parts per million,Moderate,52,Ozone,0.033394
1977,Washington,Spokane,63,53,Parts per billion,Moderate,52,SO2,7.819671
1977,Washington,Stevens,65,53,Parts per billion,Good,20,SO2,13.765217
1977,Washington,Whatcom,73,53,Parts per billion,Good,25,SO2,17.32069
1977,Washington,Yakima,77,53,Parts per billion,Good,25,SO2,16.87193
1978,Washington,Asotin,3,53,Parts per billion,Good,30,SO2,20.616667
1978,Washington,Clallam,9,53,Parts per billion,Good,35,SO2,23.973333
1978,Washington,Clark,11,53,Parts per million,Good,15,CO,1.325159
1978,Washington,Clark,11,53,Parts per million,Good,15,Ozone,0.034717
1978,Washington,Clark,11,53,Parts per billion,Good,15,SO2,8.194444
1978,Washington,Cowlitz,15,53,Parts per billion,Good,33,SO2,22.706667
1978,Washington,King,33,53,Parts per million,Moderate,55,CO,3.20823
1978,Washington,King,33,53,Parts per million,Moderate,55,Ozone,0.03934
1978,Washington,King,33,53,Parts per billion,Moderate,55,SO2,6.0433245
1978,Washington,Pierce,53,53,Parts per million,Good,15,Ozone,0.0429495
1978,Washington,Pierce,53,53,Parts per billion,Good,15,SO2,8.335747600000001
1978,Washington,Skagit,57,53,Parts per billion,Good,19,SO2,13.342395
1978,Washington,Snohomish,61,53,Parts per billion,Good,15,SO2,10.177039
1978,Washington,Spokane,63,53,Parts per million,Good,45,CO,2.87153825
1978,Washington,Spokane,63,53,Parts per million,Good,45,Ozone,0.036667
1978,Washington,Spokane,63,53,Parts per billion,Good,45,SO2,6.60299
1978,Washington,Whatcom,73,53,Parts per billion,Good,30,SO2,20.971429
1978,Washington,Yakima,77,53,Parts per billion,Good,25,SO2,17.085714
1971,Washington,Cowlitz,15,53,Parts per million,Good,30,CO,2.0801685
1971,Washington,Cowlitz,15,53,Parts per billion,Good,30,SO2,17.609589
